appid,title,detail_link
499120,Dark Parables: The Red Riding Hood Sisters Collector's Edition,https://store.steampowered.com/app/499120/Dark_Parables_The_Red_Riding_Hood_Sisters_Collectors_Edition/?snr=1_7_7_230_150_253
1409180,Of Mice and Moggies,https://store.steampowered.com/app/1409180/Of_Mice_and_Moggies/?snr=1_7_7_230_150_253
977300,Fenimore Fillmore: 3 Skulls of the Toltecs,https://store.steampowered.com/app/977300/Fenimore_Fillmore_3_Skulls_of_the_Toltecs/?snr=1_7_7_230_150_253
2497480,Raptoid,https://store.steampowered.com/app/2497480/Raptoid/?snr=1_7_7_230_150_253
2714170,Pleasure Thieves,https://store.steampowered.com/app/2714170/Pleasure_Thieves/?snr=1_7_7_230_150_255
264340,Major Mayhem,https://store.steampowered.com/app/264340/Major_Mayhem/?snr=1_7_7_230_150_255
1058560,Deathbloom: Chapter 1,https://store.steampowered.com/app/1058560/Deathbloom_Chapter_1/?snr=1_7_7_230_150_255
1763170,SimBro: ResErection,https://store.steampowered.com/app/1763170/SimBro_ResErection/?snr=1_7_7_230_150_255
798420,Professional Fishing,https://store.steampowered.com/app/798420/Professional_Fishing/?snr=1_7_7_230_150_255
1233530,Knights of the Chalice 2,https://store.steampowered.com/app/1233530/Knights_of_the_Chalice_2/?snr=1_7_7_230_150_255
943810,Chaos Sector 混沌宙域,https://store.steampowered.com/app/943810/Chaos_Sector/?snr=1_7_7_230_150_255
2700240,Bloody Ink,https://store.steampowered.com/app/2700240/Bloody_Ink/?snr=1_7_7_230_150_255
431700,Age of Fear 3: The Legend,https://store.steampowered.com/app/431700/Age_of_Fear_3_The_Legend/?snr=1_7_7_230_150_255
1522560,100 hidden mice,https://store.steampowered.com/app/1522560/100_hidden_mice/?snr=1_7_7_230_150_255
1640400,Janosik 2,https://store.steampowered.com/app/1640400/Janosik_2/?snr=1_7_7_230_150_255
900010,Meeple Station,https://store.steampowered.com/app/900010/Meeple_Station/?snr=1_7_7_230_150_255
2234600,See You Later,https://store.steampowered.com/app/2234600/See_You_Later/?snr=1_7_7_230_150_255
3416270,Cross The Boundaries,https://store.steampowered.com/app/3416270/Cross_The_Boundaries/?snr=1_7_7_230_150_255
2888870,Dadish 3D,https://store.steampowered.com/app/2888870/Dadish_3D/?snr=1_7_7_230_150_255
2611750,Cosmic Cursor,https://store.steampowered.com/app/2611750/Cosmic_Cursor/?snr=1_7_7_230_150_255
1651780,Sophie's Safecracking Simulator,https://store.steampowered.com/app/1651780/Sophies_Safecracking_Simulator/?snr=1_7_7_230_150_255
3647480,Unknown Host,https://store.steampowered.com/app/3647480/Unknown_Host/?snr=1_7_7_230_150_255
917680,"one night, hot springs",https://store.steampowered.com/app/917680/one_night_hot_springs/?snr=1_7_7_230_150_255
3022500,Sakura Alien 3,https://store.steampowered.com/app/3022500/Sakura_Alien_3/?snr=1_7_7_230_150_255
2063530,Methods: The Canada Files,https://store.steampowered.com/app/2063530/Methods_The_Canada_Files/?snr=1_7_7_230_150_255
2653530,No.HazedHeart,https://store.steampowered.com/app/2653530/NoHazedHeart/?snr=1_7_7_230_150_255
857080,Escape from the Princess,https://store.steampowered.com/app/857080/Escape_from_the_Princess/?snr=1_7_7_230_150_255
922530,Bestiary of Sigillum,https://store.steampowered.com/app/922530/Bestiary_of_Sigillum/?snr=1_7_7_230_150_255
2334210,No.BreakBrick,https://store.steampowered.com/app/2334210/NoBreakBrick/?snr=1_7_7_230_150_255
7510,X-Blades,https://store.steampowered.com/app/7510/XBlades/?snr=1_7_7_230_150_255
3418610,火起雪中寺,https://store.steampowered.com/app/3418610/_/?snr=1_7_7_230_150_255
1131800,Pixel Puzzle Makeout League,https://store.steampowered.com/app/1131800/Pixel_Puzzle_Makeout_League/?snr=1_7_7_230_150_255
219190,Ultratron,https://store.steampowered.com/app/219190/Ultratron/?snr=1_7_7_230_150_255
2850150,G-MODEアーカイブス+ ペルソナ3 アイギス THE FIRST MISSION,https://store.steampowered.com/app/2850150/GMODE_3__THE_FIRST_MISSION/?snr=1_7_7_230_150_255
2932770,ELDRADOR® CREATURES SHADOWFALL,https://store.steampowered.com/app/2932770/ELDRADOR_CREATURES_SHADOWFALL/?snr=1_7_7_230_150_255
2100780,Spin Time,https://store.steampowered.com/app/2100780/Spin_Time/?snr=1_7_7_230_150_255
211160,Viking: Battle for Asgard,https://store.steampowered.com/app/211160/Viking_Battle_for_Asgard/?snr=1_7_7_230_150_255
4069920,Chornobyl Breakout,https://store.steampowered.com/app/4069920/Chornobyl_Breakout/?snr=1_7_7_230_150_255
235820,Element4l,https://store.steampowered.com/app/235820/Element4l/?snr=1_7_7_230_150_255
1920540,Dreamin' Her - 僕は、彼女の夢を見る。-,https://store.steampowered.com/app/1920540/Dreamin_Her/?snr=1_7_7_230_150_255
2450,Bloody Good Time,https://store.steampowered.com/app/2450/Bloody_Good_Time/?snr=1_7_7_230_150_255
1490590,We are Eva,https://store.steampowered.com/app/1490590/We_are_Eva/?snr=1_7_7_230_150_255
2444160,The Phantom,https://store.steampowered.com/app/2444160/The_Phantom/?snr=1_7_7_230_150_255
815580,Dark Parables: Return of the Salt Princess Collector's Edition,https://store.steampowered.com/app/815580/Dark_Parables_Return_of_the_Salt_Princess_Collectors_Edition/?snr=1_7_7_230_150_255
2025610,Once Again,https://store.steampowered.com/app/2025610/Once_Again/?snr=1_7_7_230_150_255
1988130,Chirality,https://store.steampowered.com/app/1988130/Chirality/?snr=1_7_7_230_150_255
397190,Sengoku Jidai: Shadow of the Shogun,https://store.steampowered.com/app/397190/Sengoku_Jidai_Shadow_of_the_Shogun/?snr=1_7_7_230_150_255
584990,The Long Reach,https://store.steampowered.com/app/584990/The_Long_Reach/?snr=1_7_7_230_150_255
1262190,Without a Voice,https://store.steampowered.com/app/1262190/Without_a_Voice/?snr=1_7_7_230_150_255
1571960,The Corpsmen,https://store.steampowered.com/app/1571960/The_Corpsmen/?snr=1_7_7_230_150_255
648750,Tokaido,https://store.steampowered.com/app/648750/Tokaido/?snr=1_7_7_230_150_255
1432200,Not Another Weekend,https://store.steampowered.com/app/1432200/Not_Another_Weekend/?snr=1_7_7_230_150_255
1607530,Treasures of the Aegean,https://store.steampowered.com/app/1607530/Treasures_of_the_Aegean/?snr=1_7_7_230_150_255
429390,XenoShyft,https://store.steampowered.com/app/429390/XenoShyft/?snr=1_7_7_230_150_255
1065940,Country Girl Keiko,https://store.steampowered.com/app/1065940/Country_Girl_Keiko/?snr=1_7_7_230_150_255
2610500,I commissioned some cats 4,https://store.steampowered.com/app/2610500/I_commissioned_some_cats_4/?snr=1_7_7_230_150_255
644080,Alphabear: Hardcover Edition,https://store.steampowered.com/app/644080/Alphabear_Hardcover_Edition/?snr=1_7_7_230_150_255
2121490,Otome Legends,https://store.steampowered.com/app/2121490/Otome_Legends/?snr=1_7_7_230_150_255
1579390,Spiral,https://store.steampowered.com/app/1579390/Spiral/?snr=1_7_7_230_150_255
762370,Everything is going to be OK,https://store.steampowered.com/app/762370/Everything_is_going_to_be_OK/?snr=1_7_7_230_150_255
1060670,Taboos: Cracks,https://store.steampowered.com/app/1060670/Taboos_Cracks/?snr=1_7_7_230_150_255
2158810,Cosmic Coliseum,https://store.steampowered.com/app/2158810/Cosmic_Coliseum/?snr=1_7_7_230_150_255
1262640,Brittany Home Alone,https://store.steampowered.com/app/1262640/Brittany_Home_Alone/?snr=1_7_7_230_150_255
3716710,The Last Scion,https://store.steampowered.com/app/3716710/The_Last_Scion/?snr=1_7_7_230_150_255
2465930,Vaporwave Pinball,https://store.steampowered.com/app/2465930/Vaporwave_Pinball/?snr=1_7_7_230_150_255
264060,Full Bore,https://store.steampowered.com/app/264060/Full_Bore/?snr=1_7_7_230_150_255
781640,Run Jump Fail,https://store.steampowered.com/app/781640/Run_Jump_Fail/?snr=1_7_7_230_150_255
2289560,RE0: VTuber Life,https://store.steampowered.com/app/2289560/RE0_VTuber_Life/?snr=1_7_7_230_150_255
2675290,LASERS,https://store.steampowered.com/app/2675290/LASERS/?snr=1_7_7_230_150_255
304850,Worlds,https://store.steampowered.com/app/304850/Worlds/?snr=1_7_7_230_150_255
1384940,Egression,https://store.steampowered.com/app/1384940/Egression/?snr=1_7_7_230_150_255
2080640,First Date : Late To Date,https://store.steampowered.com/app/2080640/First_Date__Late_To_Date/?snr=1_7_7_230_150_255
2566880,MOOD,https://store.steampowered.com/app/2566880/MOOD/?snr=1_7_7_230_150_255
1479794,Zombie Army 4: 7.65mm Polizeipistole Pistol Bundle,https://store.steampowered.com/app/1479794/Zombie_Army_4_765mm_Polizeipistole_Pistol_Bundle/?snr=1_7_7_230_150_255
3137530,Escape from Mutation Station,https://store.steampowered.com/app/3137530/Escape_from_Mutation_Station/?snr=1_7_7_230_150_255
2845250,100 Istanbul Cats,https://store.steampowered.com/app/2845250/100_Istanbul_Cats/?snr=1_7_7_230_150_255
1814770,Tall Poppy,https://store.steampowered.com/app/1814770/Tall_Poppy/?snr=1_7_7_230_150_255
3945930,101 Cats Hidden in Seoul,https://store.steampowered.com/app/3945930/101_Cats_Hidden_in_Seoul/?snr=1_7_7_230_150_255
3790650,Mesorift Survival,https://store.steampowered.com/app/3790650/Mesorift_Survival/?snr=1_7_7_230_150_255
1182420,VED,https://store.steampowered.com/app/1182420/VED/?snr=1_7_7_230_150_255
3902660,Milker Clicker,https://store.steampowered.com/app/3902660/Milker_Clicker/?snr=1_7_7_230_150_255
2513030,Sengoku Dynasty  Official Guide,https://store.steampowered.com/app/2513030/Sengoku_Dynasty__Official_Guide/?snr=1_7_7_230_150_255
3576880,Dreadline: Net Quota,https://store.steampowered.com/app/3576880/Dreadline_Net_Quota/?snr=1_7_7_230_150_257
2599780,I commissioned some cats 3,https://store.steampowered.com/app/2599780/I_commissioned_some_cats_3/?snr=1_7_7_230_150_257
935511,OMSI 2 Add-On Urbino Stadtbusfamilie,https://store.steampowered.com/app/935511/OMSI_2_AddOn_Urbino_Stadtbusfamilie/?snr=1_7_7_230_150_257
299680,Tengami,https://store.steampowered.com/app/299680/Tengami/?snr=1_7_7_230_150_257
513510,Intralism,https://store.steampowered.com/app/513510/Intralism/?snr=1_7_7_230_150_257
2810330,Cats in Boxes,https://store.steampowered.com/app/2810330/Cats_in_Boxes/?snr=1_7_7_230_150_257
754790,Field of Glory II: Legions Triumphant,https://store.steampowered.com/app/754790/Field_of_Glory_II_Legions_Triumphant/?snr=1_7_7_230_150_257
3166910,The Builder - Season 2,https://store.steampowered.com/app/3166910/The_Builder__Season_2/?snr=1_7_7_230_150_257
3055780,PERMUTER,https://store.steampowered.com/app/3055780/PERMUTER/?snr=1_7_7_230_150_257
325991,Train Simulator: NJ TRANSIT® GP40PH-2B Loco Add-On,https://store.steampowered.com/app/325991/Train_Simulator_NJ_TRANSIT_GP40PH2B_Loco_AddOn/?snr=1_7_7_230_150_257
659970,Sniper Ghost Warrior 3 Original Georgian Soundtrack,https://store.steampowered.com/app/659970/Sniper_Ghost_Warrior_3_Original_Georgian_Soundtrack/?snr=1_7_7_230_150_257
237090,Sanctum 2: The Last Stand,https://store.steampowered.com/app/237090/Sanctum_2_The_Last_Stand/?snr=1_7_7_230_150_257
2169300,Dizzy Rogues,https://store.steampowered.com/app/2169300/Dizzy_Rogues/?snr=1_7_7_230_150_257
817310,RIFT - 1-Month Patron Pass,https://store.steampowered.com/app/817310/RIFT__1Month_Patron_Pass/?snr=1_7_7_230_150_257
2705840,OMSI 2 Add-on MAN Standardbus II,https://store.steampowered.com/app/2705840/OMSI_2_Addon_MAN_Standardbus_II/?snr=1_7_7_230_150_257
1174390,ANNIE:Last Hope,https://store.steampowered.com/app/1174390/ANNIELast_Hope/?snr=1_7_7_230_150_257
1684080,Toroom,https://store.steampowered.com/app/1684080/Toroom/?snr=1_7_7_230_150_257
1613580,ARRIVAL: ZERO EARTH,https://store.steampowered.com/app/1613580/ARRIVAL_ZERO_EARTH/?snr=1_7_7_230_150_257
1294230,Interrogation Files: Port Landsend,https://store.steampowered.com/app/1294230/Interrogation_Files_Port_Landsend/?snr=1_7_7_230_150_257
721260,Injustice™ 2 - Sub-Zero,https://store.steampowered.com/app/721260/Injustice_2__SubZero/?snr=1_7_7_230_150_257
1503980,Necromunda: Underhive Wars - Cawdor Gang,https://store.steampowered.com/app/1503980/Necromunda_Underhive_Wars__Cawdor_Gang/?snr=1_7_7_230_150_257
761010,Wave Break,https://store.steampowered.com/app/761010/Wave_Break/?snr=1_7_7_230_150_257
2202028,Train Simulator: Boston & Albany: Boston - Springfield Route Add-On,https://store.steampowered.com/app/2202028/Train_Simulator_Boston__Albany_Boston__Springfield_Route_AddOn/?snr=1_7_7_230_150_257
3584150,Range,https://store.steampowered.com/app/3584150/Range/?snr=1_7_7_230_150_257
2376540,Haunted House,https://store.steampowered.com/app/2376540/Haunted_House/?snr=1_7_7_230_150_257
1726810,"Psychonauts 2 (Original Soundtrack), Vol. 1",https://store.steampowered.com/app/1726810/Psychonauts_2_Original_Soundtrack_Vol_1/?snr=1_7_7_230_150_257
2146720,EON Fighter,https://store.steampowered.com/app/2146720/EON_Fighter/?snr=1_7_7_230_150_257
750520,Arcade Tycoon ™ : Simulation Game,https://store.steampowered.com/app/750520/Arcade_Tycoon___Simulation_Game/?snr=1_7_7_230_150_257
969730,Hand of Fate 2 - A Cold Hearth,https://store.steampowered.com/app/969730/Hand_of_Fate_2__A_Cold_Hearth/?snr=1_7_7_230_150_257
1240450,Garden Witch Life,https://store.steampowered.com/app/1240450/Garden_Witch_Life/?snr=1_7_7_230_150_257
2731590,Block Shop,https://store.steampowered.com/app/2731590/Block_Shop/?snr=1_7_7_230_150_257
477200,Descent: Road to Legend,https://store.steampowered.com/app/477200/Descent_Road_to_Legend/?snr=1_7_7_230_150_257
704360,SACRALITH : The Archer`s Tale,https://store.steampowered.com/app/704360/SACRALITH__The_Archers_Tale/?snr=1_7_7_230_150_257
925440,神社的百合香 ~ Floral Aroma in the Shrine,https://store.steampowered.com/app/925440/__Floral_Aroma_in_the_Shrine/?snr=1_7_7_230_150_257
3436070,Race of Life Act 1 - Wallpaper Collection,https://store.steampowered.com/app/3436070/Race_of_Life_Act_1__Wallpaper_Collection/?snr=1_7_7_230_150_257
456540,STAR WARS™: Rebel Assault I + II,https://store.steampowered.com/app/456540/STAR_WARS_Rebel_Assault_I__II/?snr=1_7_7_230_150_257
894500,東周列萌志 Philosophic Love－升級包 Update Pack,https://store.steampowered.com/app/894500/_Philosophic_Love_Update_Pack/?snr=1_7_7_230_150_257
2384280,Love Love Joe Biden: The Joe Biden Dating Simulator,https://store.steampowered.com/app/2384280/Love_Love_Joe_Biden_The_Joe_Biden_Dating_Simulator/?snr=1_7_7_230_150_257
3573700,Dragon Maiden: Blossoms of the Past,https://store.steampowered.com/app/3573700/Dragon_Maiden_Blossoms_of_the_Past/?snr=1_7_7_230_150_257
1211672,"DAEMON X MACHINA - Arsenal - ""Muramasa""",https://store.steampowered.com/app/1211672/DAEMON_X_MACHINA__Arsenal__Muramasa/?snr=1_7_7_230_150_257
1152810,Love with Kadyrov,https://store.steampowered.com/app/1152810/Love_with_Kadyrov/?snr=1_7_7_230_150_257
300840,JUJU,https://store.steampowered.com/app/300840/JUJU/?snr=1_7_7_230_150_257
359350,Defunct,https://store.steampowered.com/app/359350/Defunct/?snr=1_7_7_230_150_257
769840,Muddledash,https://store.steampowered.com/app/769840/Muddledash/?snr=1_7_7_230_150_257
73057,Magicka: Gamer Bundle,https://store.steampowered.com/app/73057/Magicka_Gamer_Bundle/?snr=1_7_7_230_150_257
2059480,Interrogation Simulator,https://store.steampowered.com/app/2059480/Interrogation_Simulator/?snr=1_7_7_230_150_257
270510,EPOCH,https://store.steampowered.com/app/270510/EPOCH/?snr=1_7_7_230_150_257
831570,Isoland,https://store.steampowered.com/app/831570/Isoland/?snr=1_7_7_230_150_257
496260,Corona Blossom Vol.1 Gift From the Galaxy,https://store.steampowered.com/app/496260/Corona_Blossom_Vol1_Gift_From_the_Galaxy/?snr=1_7_7_230_150_257
1577660,Trash Quest,https://store.steampowered.com/app/1577660/Trash_Quest/?snr=1_7_7_230_150_257
3380200,GBVSR - Premium Avatar Set (Pop Team Epic),https://store.steampowered.com/app/3380200/GBVSR__Premium_Avatar_Set_Pop_Team_Epic/?snr=1_7_7_230_150_257
1628440,Trick & Treat Remake,https://store.steampowered.com/app/1628440/Trick__Treat_Remake/?snr=1_7_7_230_150_257
646672,Pinball FX3 - Zen Classics,https://store.steampowered.com/app/646672/Pinball_FX3__Zen_Classics/?snr=1_7_7_230_150_257
389250,Planet Alcatraz 2,https://store.steampowered.com/app/389250/Planet_Alcatraz_2/?snr=1_7_7_230_150_257
3646280,World Alone: Dreampools,https://store.steampowered.com/app/3646280/World_Alone_Dreampools/?snr=1_7_7_230_150_257
1543520,Devil Inside Us: Roots of Evil,https://store.steampowered.com/app/1543520/Devil_Inside_Us_Roots_of_Evil/?snr=1_7_7_230_150_257
428460,Kings of Israel,https://store.steampowered.com/app/428460/Kings_of_Israel/?snr=1_7_7_230_150_257
3553650,Dream Slayers,https://store.steampowered.com/app/3553650/Dream_Slayers/?snr=1_7_7_230_150_257
737050,Open Sorcery: Sea++,https://store.steampowered.com/app/737050/Open_Sorcery_Sea/?snr=1_7_7_230_150_257
396230,VERSUS: The Lost Ones,https://store.steampowered.com/app/396230/VERSUS_The_Lost_Ones/?snr=1_7_7_230_150_257
933060,Hentai Weed PuZZles,https://store.steampowered.com/app/933060/Hentai_Weed_PuZZles/?snr=1_7_7_230_150_257
995380,Miscreated - Iron Sons' Cache,https://store.steampowered.com/app/995380/Miscreated__Iron_Sons_Cache/?snr=1_7_7_230_150_257
2051420,Beltex,https://store.steampowered.com/app/2051420/Beltex/?snr=1_7_7_230_150_257
1059430,PAGAN PEAK VR,https://store.steampowered.com/app/1059430/PAGAN_PEAK_VR/?snr=1_7_7_230_150_257
1336210,The ER: Patient Typhon,https://store.steampowered.com/app/1336210/The_ER_Patient_Typhon/?snr=1_7_7_230_150_257
1394460,RXC - Rally Cross Challenge,https://store.steampowered.com/app/1394460/RXC__Rally_Cross_Challenge/?snr=1_7_7_230_150_257
774758,Train Simulator: GP40-2 Loco Pack Add-On,https://store.steampowered.com/app/774758/Train_Simulator_GP402_Loco_Pack_AddOn/?snr=1_7_7_230_150_257
2725330,Oji-Mama/憧れのガチムチおじさんがボクだけのドスケベママになっちゃった❤,https://store.steampowered.com/app/2725330/OjiMama/?snr=1_7_7_230_150_257
1502190,From Space,https://store.steampowered.com/app/1502190/From_Space/?snr=1_7_7_230_150_257
1552620,Expedition Agartha,https://store.steampowered.com/app/1552620/Expedition_Agartha/?snr=1_7_7_230_150_257
2452650,Hell Throne,https://store.steampowered.com/app/2452650/Hell_Throne/?snr=1_7_7_230_150_257
2561360,Steampunk Jigsaw Puzzles,https://store.steampowered.com/app/2561360/Steampunk_Jigsaw_Puzzles/?snr=1_7_7_230_150_257
1493840,BOT.vinnik Chess: Opening Traps,https://store.steampowered.com/app/1493840/BOTvinnik_Chess_Opening_Traps/?snr=1_7_7_230_150_257
864300,qop 3,https://store.steampowered.com/app/864300/qop_3/?snr=1_7_7_230_150_257
3895170,Intuitive Level Design,https://store.steampowered.com/app/3895170/Intuitive_Level_Design/?snr=1_7_7_230_150_257
686770,The Wind and Wilting Blossom,https://store.steampowered.com/app/686770/The_Wind_and_Wilting_Blossom/?snr=1_7_7_230_150_257
3854410,ZahmahreL - Chapter 1,https://store.steampowered.com/app/3854410/ZahmahreL__Chapter_1/?snr=1_7_7_230_150_257
240600,MotoGP™13,https://store.steampowered.com/app/240600/MotoGP13/?snr=1_7_7_230_150_257
2059250,Five nights at Floppa 0,https://store.steampowered.com/app/2059250/Five_nights_at_Floppa_0/?snr=1_7_7_230_150_257
2968020,Deep Inside,https://store.steampowered.com/app/2968020/Deep_Inside/?snr=1_7_7_230_150_257
1168470,千面 Melancholy Love,https://store.steampowered.com/app/1168470/_Melancholy_Love/?snr=1_7_7_230_150_257
